rb_rush_Att,rb_rush_Yds,rb_rush_Y_per_Att,rb_rush_TD,rb_rec_Rec,rb_rec_Yds,rb_rec_Y_per_Rec,rb_rec_TD,rec_Rec,rec_Yds,rec_Y/R,rec_TD,rec_Y/G,ht,wt,forty,bench,vertical,broad_jump,cone,shuttle,age,dr_av,draft_year
455.0,2946.0,6.5,26.0,48.0,486.0,10.1,3.0,122.0,1807.0,14.4,14.5,46.2,72.0,215.0,4.57,18.0,37.0,125.0,6.83,4.28,22.0,1.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,78.0,1388.0,17.8,13.0,47.9,76.0,215.0,4.43,14.0,37.5,125.0,6.78,4.29,22.0,33.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,117.0,1433.0,12.2,6.0,39.8,72.0,186.0,4.27,18.0,32.0,123.0,7.13,4.25,21.0,2.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,56.0,628.0,11.2,3.0,15.0,76.0,247.0,4.52,18.0,35.0,120.0,7.0,4.245,22.0,1.0,2021
514.0,3403.0,6.6,22.0,82.0,656.0,8.0,6.0,122.0,1807.0,14.4,14.5,46.2,67.0,201.0,4.5,16.0,34.0,119.0,6.81,3.98,22.0,11.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,154.0,2589.0,16.8,21.0,52.8,73.0,208.0,4.43,18.0,35.0,120.0,7.09,4.26,23.0,0.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,178.0,2270.0,12.8,16.0,73.2,71.0,197.0,4.51,20.0,38.5,127.0,6.88,4.17,21.0,57.0,2021
165.0,1180.0,7.2,13.0,28.0,298.0,10.6,0.0,122.0,1807.0,14.4,14.5,46.2,71.0,231.0,4.64,15.0,31.5,112.0,7.09,4.15,23.0,28.0,2021
585.0,3459.0,5.9,33.0,53.0,479.0,9.0,3.0,122.0,1807.0,14.4,14.5,46.2,72.0,210.0,4.48,20.0,36.0,120.0,7.24,4.26,22.0,27.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,230.0,2782.0,12.1,38.0,58.0,67.0,174.0,4.47,18.0,35.5,122.0,6.66,3.98,22.0,0.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,205.0,3434.0,16.8,26.0,76.3,71.0,194.0,4.48,11.0,33.0,112.0,6.97,4.25,22.0,3.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,34.0,380.0,11.2,4.0,8.8,77.0,251.0,4.79,22.0,36.5,118.0,7.14,4.36,23.0,2.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,105.0,1358.0,12.9,13.0,43.8,74.0,247.0,4.64,17.0,31.0,116.0,7.0,4.245,21.0,4.0,2021
235.0,1550.0,6.6,14.0,57.0,662.0,11.6,3.0,122.0,1807.0,14.4,14.5,46.2,73.0,201.0,4.42,21.0,35.0,120.0,7.0,4.245,22.0,15.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,110.0,1615.0,14.7,13.0,36.7,72.0,181.0,4.43,18.0,37.0,124.0,7.0,4.2,22.0,1.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,105.0,948.0,9.0,8.0,19.8,75.0,240.0,4.55,15.0,35.0,115.0,6.83,4.37,22.0,11.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,62.0,1146.0,18.5,9.0,54.6,75.0,222.0,4.44,16.0,34.5,120.0,6.78,4.26,23.0,0.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,93.0,1211.0,13.0,10.0,22.4,72.0,204.0,4.53,16.0,36.5,128.0,7.03,4.21,23.0,0.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,67.0,1317.0,19.7,13.0,32.9,72.0,201.0,4.56,19.0,34.5,117.0,7.05,4.25,23.0,0.0,2021
526.0,3259.0,6.2,41.0,49.0,597.0,12.2,5.0,122.0,1807.0,14.4,14.5,46.2,70.0,201.0,4.38,17.0,37.5,128.0,6.94,4.19,23.0,11.0,2021
245.0,1305.0,5.3,9.0,19.0,121.0,6.4,1.0,122.0,1807.0,14.4,14.5,46.2,70.0,218.0,4.62,17.0,34.5,118.0,7.51,4.48,22.0,1.0,2021
746.0,3720.0,5.0,40.0,47.0,289.0,6.1,0.0,122.0,1807.0,14.4,14.5,46.2,73.0,213.0,4.62,18.0,30.0,120.0,6.96,4.245,22.0,1.0,2021
320.0,1795.0,5.6,15.0,49.0,479.0,9.8,2.0,122.0,1807.0,14.4,14.5,46.2,71.0,211.0,4.5,20.0,40.5,127.0,6.83,4.12,23.0,2.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,147.0,2269.0,15.4,22.0,70.9,70.0,180.0,4.48,18.0,33.0,122.0,6.76,4.14,23.0,0.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,33.0,522.0,15.8,4.0,16.3,74.0,217.0,4.36,18.0,34.0,124.0,7.38,4.38,22.0,0.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,77.0,799.0,10.4,5.0,22.8,68.0,189.0,4.55,18.0,35.0,120.0,7.0,4.245,23.0,2.0,2021
474.0,2917.0,6.2,22.0,33.0,293.0,8.9,1.0,122.0,1807.0,14.4,14.5,46.2,68.0,210.0,4.46,22.0,33.0,115.0,6.96,4.31,23.0,12.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,132.0,2124.0,16.1,17.0,59.0,75.0,211.0,4.49,12.0,37.0,124.0,7.2,4.43,21.0,0.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,188.0,2435.0,13.0,18.0,55.3,70.0,190.0,4.59,12.0,34.0,121.0,7.38,4.38,22.0,0.0,2021
135.0,968.0,7.2,10.0,23.0,134.0,5.8,3.0,122.0,1807.0,14.4,14.5,46.2,70.0,204.0,4.49,22.0,38.0,122.0,6.71,4.12,23.0,0.0,2021
452.0,2535.0,5.6,16.0,67.0,631.0,9.4,6.0,122.0,1807.0,14.4,14.5,46.2,70.0,214.0,4.51,22.0,36.0,122.0,7.13,4.35,23.0,0.0,2021
514.0,2923.0,5.7,27.0,43.0,299.0,7.0,2.0,122.0,1807.0,14.4,14.5,46.2,70.0,206.0,4.57,13.0,31.0,115.0,7.38,4.38,21.0,1.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,101.0,1542.0,15.3,11.0,44.1,73.0,213.0,4.54,14.0,31.0,114.0,7.0,4.19,22.0,1.0,2021
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,160.0,2153.0,13.5,15.0,79.7,76.0,219.0,4.52,18.0,35.0,120.0,7.0,4.245,21.0,32.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,143.0,2213.0,15.5,23.0,67.1,72.0,183.0,4.38,18.0,36.0,123.0,7.0,4.36,22.0,27.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,176.0,2711.0,15.4,35.0,57.7,72.0,187.0,4.39,18.0,32.0,124.0,7.0,4.245,22.0,27.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,94.0,1838.0,19.6,18.0,54.1,74.0,179.0,4.52,18.0,35.0,120.0,7.0,4.245,21.0,26.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,183.0,2757.0,15.1,25.0,65.6,71.0,178.0,4.43,18.0,36.0,121.0,7.28,4.245,22.0,8.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,146.0,2399.0,16.4,18.0,75.0,74.0,225.0,4.55,18.0,33.0,122.0,7.28,4.245,22.0,6.0,2022
718.0,3933.0,5.5,50.0,82.0,734.0,9.0,6.0,122.0,1807.0,14.4,14.5,46.2,71.0,217.0,4.39,18.0,40.0,126.0,7.0,4.245,21.0,28.0,2022
480.0,2794.0,5.8,35.0,19.0,136.0,7.2,1.0,122.0,1807.0,14.4,14.5,46.2,69.0,211.0,4.38,18.0,34.0,122.0,7.0,4.245,21.0,28.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,195.0,2248.0,11.5,10.0,72.5,68.0,178.0,4.44,18.0,34.5,118.0,7.0,4.245,21.0,20.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,155.0,2081.0,13.4,14.0,53.4,71.0,187.0,4.52,18.0,35.0,120.0,7.0,4.245,22.0,3.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,143.0,2242.0,15.7,19.0,47.7,74.0,181.0,4.28,18.0,36.5,130.0,7.0,4.245,21.0,3.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,90.0,1347.0,15.0,14.0,51.8,75.0,195.0,4.47,18.0,33.0,125.0,7.0,4.245,21.0,23.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,106.0,1851.0,17.5,12.0,41.1,75.0,211.0,4.41,18.0,40.5,129.0,7.13,4.28,22.0,26.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,171.0,2482.0,14.5,15.0,82.7,70.0,195.0,4.41,18.0,34.5,125.0,7.13,4.32,21.0,4.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,164.0,2100.0,12.8,10.0,52.5,76.0,246.0,4.52,18.0,33.0,117.0,7.0,4.245,22.0,29.0,2022
230.0,1503.0,6.5,14.0,67.0,730.0,10.9,6.0,122.0,1807.0,14.4,14.5,46.2,71.0,199.0,4.42,18.0,33.0,124.0,7.0,4.245,22.0,43.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,120.0,1434.0,12.0,11.0,23.1,72.0,204.0,4.31,18.0,33.0,121.0,7.0,4.245,25.0,3.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,75.0,959.0,12.8,12.0,21.3,79.0,259.0,4.61,24.0,35.0,120.0,7.0,4.245,23.0,2.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,77.0,1353.0,17.6,11.0,41.0,76.0,243.0,4.69,16.0,34.0,122.0,7.05,4.37,22.0,3.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,178.0,3140.0,17.6,22.0,66.8,73.0,194.0,4.49,18.0,36.0,123.0,7.08,4.245,23.0,9.0,2022
224.0,1426.0,6.4,20.0,51.0,607.0,11.9,2.0,122.0,1807.0,14.4,14.5,46.2,72.0,214.0,4.48,18.0,38.0,125.0,7.0,4.245,23.0,26.0,2022
379.0,1744.0,4.6,15.0,28.0,185.0,6.6,0.0,122.0,1807.0,14.4,14.5,46.2,72.0,211.0,4.48,18.0,30.0,117.0,7.0,4.245,21.0,1.0,2022
545.0,2704.0,5.0,29.0,52.0,446.0,8.6,2.0,122.0,1807.0,14.4,14.5,46.2,74.0,225.0,4.53,18.0,30.0,119.0,7.0,4.245,23.0,16.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,232.0,2946.0,12.7,21.0,101.6,73.0,212.0,4.65,18.0,33.0,118.0,7.14,4.57,21.0,3.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,54.0,615.0,11.4,12.0,14.0,77.0,250.0,4.52,19.0,35.0,120.0,7.0,4.245,22.0,4.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,82.0,1251.0,15.3,13.0,69.5,72.0,186.0,4.33,18.0,34.0,126.0,7.0,4.245,23.0,0.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,91.0,1026.0,11.3,9.0,26.3,77.0,247.0,4.52,18.0,35.0,120.0,7.0,4.245,23.0,17.0,2022
329.0,1806.0,5.5,23.0,45.0,422.0,9.4,5.0,122.0,1807.0,14.4,14.5,46.2,70.0,218.0,4.59,21.0,34.5,119.0,7.0,4.245,22.0,12.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,68.0,771.0,11.3,5.0,17.9,77.0,253.0,4.63,22.0,34.5,125.0,7.05,4.47,21.0,9.0,2022
382.0,2043.0,5.3,25.0,17.0,132.0,7.8,0.0,122.0,1807.0,14.4,14.5,46.2,72.0,214.0,4.4,18.0,33.5,128.0,7.0,4.245,22.0,5.0,2022
541.0,2993.0,5.5,25.0,74.0,585.0,7.9,1.0,122.0,1807.0,14.4,14.5,46.2,72.0,217.0,4.52,18.0,30.0,114.0,7.0,4.245,21.0,1.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,138.0,2165.0,15.7,15.0,61.9,74.0,209.0,4.52,18.0,36.5,126.0,7.0,4.38,22.0,0.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,168.0,2181.0,13.0,23.0,44.5,79.0,252.0,4.52,18.0,35.0,120.0,7.0,4.245,23.0,4.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,145.0,1618.0,11.2,13.0,34.4,77.0,250.0,4.81,15.0,31.5,118.0,7.03,4.48,23.0,19.0,2022
452.0,2324.0,5.1,30.0,24.0,171.0,7.1,0.0,122.0,1807.0,14.4,14.5,46.2,74.0,228.0,4.52,27.0,35.0,120.0,7.0,4.245,22.0,1.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,225.0,3322.0,14.8,26.0,75.5,74.0,201.0,4.52,18.0,35.0,120.0,7.0,4.245,22.0,23.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,156.0,2541.0,16.3,22.0,56.5,68.0,170.0,4.32,18.0,39.0,135.0,6.65,4.07,23.0,12.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,133.0,2050.0,15.4,27.0,42.7,77.0,245.0,4.52,18.0,36.0,120.0,7.0,4.57,22.0,15.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,77.0,717.0,9.3,8.0,18.9,75.0,238.0,4.52,18.0,35.5,120.0,7.0,4.245,22.0,16.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,208.0,2878.0,13.8,20.0,66.9,72.0,196.0,4.43,18.0,34.5,124.0,7.28,4.21,22.0,25.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,117.0,1370.0,11.7,20.0,30.4,78.0,246.0,4.76,17.0,27.0,120.0,7.06,4.41,22.0,1.0,2022
435.0,2785.0,6.4,36.0,43.0,370.0,8.6,0.0,122.0,1807.0,14.4,14.5,46.2,71.0,224.0,4.6,18.0,33.0,120.0,7.0,4.245,22.0,20.0,2022
304.0,1580.0,5.2,26.0,32.0,225.0,7.0,0.0,122.0,1807.0,14.4,14.5,46.2,70.0,222.0,4.59,25.0,29.5,118.0,7.0,4.245,22.0,0.0,2022
318.0,1953.0,6.1,30.0,31.0,282.0,9.1,1.0,122.0,1807.0,14.4,14.5,46.2,71.0,210.0,4.46,18.0,31.0,118.0,7.0,4.245,22.0,11.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,163.0,1821.0,11.2,17.0,52.0,71.0,189.0,4.58,18.0,33.5,124.0,7.0,4.245,23.0,3.0,2022
419.0,2153.0,5.1,27.0,78.0,675.0,8.7,4.0,122.0,1807.0,14.4,14.5,46.2,69.0,194.0,4.65,18.0,32.0,116.0,7.0,4.245,22.0,31.0,2022
603.0,3138.0,5.2,26.0,73.0,681.0,9.3,4.0,122.0,1807.0,14.4,14.5,46.2,71.0,204.0,4.38,18.0,31.0,121.0,7.0,4.245,24.0,6.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,40.0,512.0,12.8,6.0,12.2,78.0,258.0,4.52,22.0,35.0,120.0,7.0,4.245,22.0,1.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,52.0,838.0,16.1,7.0,33.5,76.0,249.0,4.52,18.0,35.0,120.0,7.0,4.245,23.0,1.0,2022
358.0,1976.0,5.5,23.0,35.0,274.0,7.8,1.0,122.0,1807.0,14.4,14.5,46.2,70.0,221.0,4.52,21.0,38.5,126.0,7.0,4.245,21.0,1.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,86.0,1453.0,16.9,12.0,51.9,71.0,186.0,4.5,18.0,38.0,128.0,7.03,4.28,23.0,9.0,2022
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,79.0,1102.0,13.9,13.0,24.5,76.0,241.0,4.62,20.0,35.0,120.0,7.0,4.245,23.0,5.0,2022
495.0,2722.0,5.5,16.0,89.0,671.0,7.5,6.0,122.0,1807.0,14.4,14.5,46.2,72.0,221.0,4.53,18.0,34.5,122.0,7.0,4.245,22.0,2.0,2022
343.0,1690.0,4.9,9.0,127.0,1515.0,11.9,11.0,122.0,1807.0,14.4,14.5,46.2,71.0,206.0,4.43,18.0,30.0,120.0,7.0,4.245,23.0,0.0,2022
210.0,818.0,3.9,5.0,61.0,385.0,6.3,4.0,122.0,1807.0,14.4,14.5,46.2,71.0,233.0,4.72,18.0,32.5,120.0,7.0,4.245,23.0,3.0,2022
563.0,2442.0,4.3,18.0,47.0,249.0,5.3,1.0,122.0,1807.0,14.4,14.5,46.2,70.0,216.0,4.37,18.0,33.0,118.0,7.0,4.245,23.0,21.0,2022
