draft_year,pick,round,pos,G,age,avg_team_sp,qb_Cmp,qb_Att,qb_Cmp%,qb_Yds,qb_TD,qb_Int,qb_Y/A,qb_AY/A,qb_Y/G,rb_rush_Att,rb_rush_Yds,rb_rush_Y_per_Att,rb_rush_TD,rb_rec_Rec,rb_rec_Yds,rb_rec_Y_per_Rec,rb_rec_TD,rec_Rec,rec_Yds,rec_Y/R,rec_TD,rec_Y/G,Sk,Solo,Ast,Comb,TFL,Int,PD
2014,183,6,QB,25.0,23.0,2.3,639.0,938.0,68.1,8382.0,66.0,22.0,8.9,9.29,335.3,,,,,,,,,,,,,,,,,,,,
2007,29,1,OL,25.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,112,4,LB,25.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,110,4,QB,25.0,23.0,,411.0,712.0,57.7,5289.0,26.0,27.0,7.4,6.45,211.6,,,,,,,,,,,,,,,,,,,,
2006,19,1,DB,25.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2006,15,1,DB,25.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2005,218,7,DB,25.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
2010,165,5,WR,25.0,23.0,14.83783783783784,,,,,,,,,,,,,,,,,,199.0,2030.0,10.2,16.0,81.2,,,,,,,
2007,194,6,DB,25.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0
2007,192,6,LB,25.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,127.0,88.0,215.0,21.0,,
2013,28,1,DL,25.0,24.0,6.4,,,,,,,,,,,,,,,,,,,,,,,8.5,44.0,52.0,96.0,20.5,,
2007,166,5,DL,25.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,58.0,108.0,23.5,,
2007,155,5,TE,25.0,22.0,,,,,,,,,,,,,,,,,,,57.0,594.0,10.4,3.0,23.8,,,,,,,
2004,98,4,DL,25.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,87,3,DL,25.0,22.0,14.1,,,,,,,,,,,,,,,,,,,,,,,8.0,51.0,72.0,123.0,16.5,,
2004,92,3,DB,25.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
2022,7,1,OL,25.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3,1,CB,25.0,21.0,22.67692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,20.0
2007,58,2,DL,25.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,45.0,43.0,88.0,17.5,,
2007,57,2,DL,25.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,19.0,59.0,31.0,90.0,30.5,,
2014,105,4,OL,25.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,228,7,RB,25.0,21.0,0.2962962962962963,,,,,,,,,,486.0,1972.0,4.1,13.0,36.0,385.0,10.7,2.0,,,,,,,,,,,,
2013,208,7,DB,25.0,22.0,-33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
2013,199,6,RB,25.0,22.0,15.808333333333334,,,,,,,,,,219.0,1077.0,4.9,5.0,42.0,413.0,9.8,2.0,,,,,,,,,,,,
2022,190,6,OL,25.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,9,1,LB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,130,4,WR,24.0,21.0,,,,,,,,,,,,,,,,,,,141.0,2092.0,14.8,14.0,87.2,,,,,,,
2013,107,4,OL,24.0,22.0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,84,3,DB,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
2003,246,7,DB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
2003,251,7,LB,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,1,OL,24.0,23.0,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,48,2,LB,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,183,6,OL,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,54,2,DB,24.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9.0
2019,176,6,TE,24.0,22.0,14.75,,,,,,,,,,,,,,,,,,70.0,1049.0,15.0,7.0,43.7,,,,,,,
2005,40,2,DB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,
2009,94,3,DB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
2019,82,3,OL,24.0,22.0,-26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,86,3,TE,24.0,23.0,,,,,,,,,,,,,,,,,,,32.0,400.0,12.5,3.0,16.7,,,,,,,
2005,59,2,DL,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,140,5,DL,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,8.5,33.0,12.0,45.0,17.0,,
2016,128,4,OL,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,152,5,LB,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,122,4,OL,24.0,22.0,5.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,140,5,DB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,
2014,55,2,RB,24.0,21.0,17.5,,,,,,,,,,345.0,2156.0,6.2,28.0,26.0,254.0,9.8,0.0,,,,,,,,,,,,
2004,80,3,LB,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,202,6,DB,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2018,58,2,DB,24.0,21.0,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20.0
2010,145,5,DB,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0
2005,201,6,RB,24.0,24.0,,,,,,,,,,,134.0,900.0,6.7,4.0,15.0,89.0,5.9,0.0,,,,,,,,,,,,
2005,215,7,DB,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,
2004,52,2,OL,24.0,23.0,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,94,3,DB,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
2002,185,6,RB,24.0,22.0,,,,,,,,,,,409.0,1981.0,4.8,31.0,13.0,81.0,6.2,0.0,,,,,,,,,,,,
2009,60,2,DL,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1.0,5.0,0.0,,
2019,246,7,OL,24.0,22.0,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,151,5,LB,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,48.0,55.0,103.0,7.5,,
2006,153,5,DL,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,25.0,20.0,45.0,6.0,,
2006,159,5,LB,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,6.5,23.0,17.0,40.0,14.5,,
2006,168,5,LB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,50.0,28.0,78.0,8.0,,
2011,138,5,OL,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,183,6,DL,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,86,3,OL,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,213,6,LS,24.0,23.0,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007,131,4,DB,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0
2004,245,7,TE,24.0,23.0,,,,,,,,,,,,,,,,,,,36.0,477.0,13.3,7.0,19.9,,,,,,,
2016,39,2,DL,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,8.5,31.0,31.0,62.0,15.0,,
2006,191,6,DL,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,3.5,31.0,31.0,62.0,10.5,,
2020,78,3,OL,24.0,22.0,1.7600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,33,2,WR,24.0,23.0,,,,,,,,,,,,,,,,,,,106.0,2173.0,20.5,23.0,90.5,,,,,,,
2020,99,3,OL,24.0,23.0,-25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,103,3,LB,24.0,22.0,-2.4,,,,,,,,,,,,,,,,,,,,,,,2.0,99.0,29.0,128.0,18.0,,
2017,76,3,LB,24.0,22.0,15.4,,,,,,,,,,,,,,,,,,,,,,,3.0,32.0,43.0,75.0,5.0,,
2006,70,3,DB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2008,236,7,OL,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,135,4,OL,24.0,23.0,-12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,205,7,DB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
2020,142,4,WR,24.0,22.0,-14.67058823529412,,,,,,,,,,,,,,,,,,150.0,2433.0,16.2,20.0,101.4,,,,,,,
2014,150,5,DL,24.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,10.5,36.0,26.0,62.0,19.0,,
2014,119,4,LB,24.0,22.0,17.3,,,,,,,,,,,,,,,,,,,,,,,3.0,110.0,126.0,236.0,19.0,,
2007,44,2,WR,24.0,21.0,,,,,,,,,,,,,,,,,,,142.0,2233.0,15.7,23.0,93.0,,,,,,,
2003,192,6,QB,24.0,23.0,,196.0,351.0,55.8,2631.0,22.0,7.0,7.5,7.85,109.6,,,,,,,,,,,,,,,,,,,,
2017,239,7,WR,24.0,21.0,13.075675675675676,,,,,,,,,,,,,,,,,,33.0,411.0,12.5,7.0,17.1,,,,,,,
2010,117,4,OL,24.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,220,7,DL,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,1.5,26.0,23.0,49.0,4.0,,
2003,10,1,DL,24.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,236,7,LB,24.0,25.0,-14.2,,,,,,,,,,,,,,,,,,,,,,,3.0,80.0,50.0,130.0,10.0,,
2008,201,6,OL,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,191,6,CB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,25.0
2011,59,2,WR,24.0,22.0,7.1,,,,,,,,,,,,,,,,,,75.0,823.0,11.0,6.0,34.3,,,,,,,
2017,65,3,DL,24.0,23.0,-20.9,,,,,,,,,,,,,,,,,,,,,,,5.5,68.0,59.0,127.0,28.0,,
2017,67,3,RB,24.0,22.0,17.864444444444445,,,,,,,,,,210.0,1294.0,6.2,16.0,74.0,683.0,9.2,7.0,,,,,,,,,,,,
2003,140,5,DB,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2007,218,7,LB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,5.5,80.0,69.0,149.0,12.0,,
2005,232,7,DL,24.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,168,5,WR,24.0,24.0,9.814545454545454,,,,,,,,,,,,,,,,,,82.0,1447.0,17.6,14.0,60.3,,,,,,,
2020,198,6,DB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0
2008,169,6,DL,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,19.0,54.0,37.0,91.0,28.5,,
2003,24,1,TE,24.0,24.0,,,,,,,,,,,,,,,,,,,77.0,1251.0,16.2,8.0,52.1,,,,,,,
2011,90,3,DB,24.0,23.0,-21.164285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
2008,145,5,DL,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,17.0,24.0,41.0,11.5,,
2008,147,5,LB,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,162.0,92.0,254.0,17.5,,
2015,132,4,WR,24.0,23.0,,,,,,,,,,,,,,,,,,,56.0,1060.0,18.9,11.0,44.2,,,,,,,
2008,107,4,OL,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,122,4,DE,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,50.0,70.0,120.0,14.5,,
2021,13,1,OL,24.0,22.0,2.849999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,22,1,DB,24.0,22.0,5.672972972972973,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,19.0
2007,17,1,DL,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,15.0,61.0,20.0,81.0,22.0,,
2014,201,6,RB,24.0,23.0,17.14,,,,,,,,,,294.0,1675.0,5.7,25.0,91.0,863.0,9.5,14.0,,,,,,,,,,,,
2003,104,4,TE,24.0,22.0,,,,,,,,,,,,,,,,,,,52.0,691.0,13.3,7.0,28.8,,,,,,,
2021,200,6,DB,24.0,23.0,4.883333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0
2014,186,6,RB,24.0,23.0,13.35,,,,,,,,,,289.0,2189.0,7.6,18.0,9.0,107.0,11.9,1.0,,,,,,,,,,,,
2002,104,4,DL,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,31,1,DE,24.0,22.0,19.06666666666667,,,,,,,,,,,,,,,,,,,,,,,7.0,37.0,26.0,63.0,13.5,,
2021,38,2,DL,24.0,22.0,30.35,,,,,,,,,,,,,,,,,,,,,,,10.0,34.0,29.0,63.0,15.5,,
2011,9,1,OL,24.0,20.0,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,194,6,WR,24.0,22.0,22.392307692307693,,,,,,,,,,,,,,,,,,26.0,347.0,13.3,4.0,14.5,,,,,,,
2002,8,1,DB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2006,236,7,DB,24.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
2006,245,7,LB,24.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,2.5,52.0,61.0,113.0,5.0,,
2000,175,6,WR,24.0,22.0,8.9,,,,,,,,,,,,,,,,,,70.0,1403.0,20.0,15.0,58.5,,,,,,,
2014,215,6,DL,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,1.5,41.0,31.0,72.0,10.0,,
2013,23,1,DL,24.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,4.5,48.0,44.0,92.0,19.5,,
2021,180,5,S,24.0,22.0,11.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.0
2015,59,2,OL,24.0,23.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,60,2,DE,24.0,22.0,12.35,,,,,,,,,,,,,,,,,,,,,,,16.5,62.0,57.0,119.0,25.5,,
2003,84,3,DB,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
2021,65,3,DB,24.0,21.0,-1.766666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,16.0
2015,51,2,DE,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,21.5,76.0,57.0,133.0,29.5,,
2003,64,2,DL,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,78,3,LB,24.0,24.0,7.073134328358209,,,,,,,,,,,,,,,,,,,,,,,12.5,115.0,91.0,206.0,22.5,,
2021,94,3,OL,24.0,23.0,19.04375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,95,3,OL,24.0,23.0,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,242,7,DB,24.0,23.0,10.96818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
2015,30,1,DB,24.0,23.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0
2007,10,1,DL,24.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,8.5,50.0,27.0,77.0,16.5,,
2013,13,1,DL,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,54.0,58.0,112.0,18.5,,
2003,93,3,RB,24.0,22.0,11.414110429447852,,,,,,,,,,493.0,2787.0,5.7,35.0,11.0,76.0,6.9,0.0,,,,,,,,,,,,
2018,142,5,DB,24.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,25.0
2006,33,2,LB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,41.0,35.0,76.0,11.5,,
2007,55,2,DB,24.0,22.0,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
2022,257,7,OL,24.0,23.0,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,96,3,LB,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,44.0,41.0,85.0,9.0,,
2009,169,5,RB,24.0,24.0,,,,,,,,,,,385.0,1668.0,4.3,14.0,36.0,402.0,11.2,6.0,,,,,,,,,,,,
2005,237,7,WR,24.0,22.0,,,,,,,,,,,,,,,,,,,74.0,717.0,9.7,9.0,29.9,,,,,,,
2010,193,6,RB,24.0,24.0,-21.31621621621622,,,,,,,,,,523.0,2436.0,4.7,28.0,93.0,672.0,7.2,3.0,,,,,,,,,,,,
2022,173,5,OL,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,70,3,OL,24.0,22.0,5.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,10,1,DB,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2002,65,2,WR,23.0,23.0,,,,,,,,,,,,,,,,,,,143.0,2204.0,15.4,18.0,95.8,,,,,,,
2000,57,2,DB,23.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,
2000,64,3,DB,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,
2003,239,7,DL,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,161,5,OL,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,105,4,DB,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,
2000,8,1,WR,23.0,23.0,,,,,,,,,,,,,,,,,,,118.0,1970.0,16.7,17.0,85.7,,,,,,,
2021,104,3,DB,23.0,23.0,2.6824561403508773,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0
2015,7,1,WR,23.0,23.0,10.540909090909093,,,,,,,,,,,,,,,,,,144.0,1954.0,13.6,15.0,85.0,,,,,,,
2014,247,7,DB,23.0,22.0,-4.344444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.0
2008,34,2,WR,23.0,21.0,-2.846774193548387,,,,,,,,,,,,,,,,,,85.0,1350.0,15.9,9.0,58.7,,,,,,,
2000,160,5,RB,23.0,22.0,,,,,,,,,,,9.0,32.0,3.6,0.0,8.0,35.0,4.4,0.0,,,,,,,,,,,,
2022,207,6,OL,23.0,24.0,-7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,27,1,DL,23.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,33,2,LB,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,189,6,DL,23.0,23.0,13.7,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,30.0,78.0,21.5,,
2017,99,3,CB,23.0,22.0,11.726666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0
2008,152,5,DL,23.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,1.5,29.0,27.0,56.0,10.5,,
2007,226,7,DB,23.0,22.0,2.3851851851851853,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,
2003,103,4,LB,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,121,4,DL,23.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,21.0,44.0,65.0,8.5,,
2011,64,2,QB,23.0,21.0,2.356578947368421,57.0,112.0,50.9,631.0,2.0,5.0,5.6,3.98,27.4,,,,,,,,,,,,,,,,,,,,
2011,38,2,RB,23.0,21.0,4.23688524590164,,,,,,,,,,403.0,2132.0,5.3,30.0,26.0,289.0,11.1,2.0,,,,,,,,,,,,
2002,9,1,DL,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,120,4,DB,23.0,23.0,22.315384615384616,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
2021,121,4,LB,23.0,23.0,6.569230769230769,,,,,,,,,,,,,,,,,,,,,,,14.5,58.0,38.0,96.0,27.0,,
2007,245,7,DB,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,
2004,113,4,DB,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
2003,83,3,LB,23.0,23.0,2.8540540540540538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,195,6,DL,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,4.0,15.0,3.0,,
2017,169,5,CB,23.0,24.0,-4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15.0
2006,54,2,DB,23.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
2007,244,7,RB,23.0,23.0,,,,,,,,,,,241.0,1097.0,4.6,9.0,48.0,422.0,8.8,0.0,,,,,,,,,,,,
2007,237,7,DB,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
2002,33,2,WR,23.0,21.0,,,,,,,,,,,,,,,,,,,138.0,2375.0,17.2,27.0,103.3,,,,,,,
2017,183,5,LB,23.0,23.0,-3.9,,,,,,,,,,,,,,,,,,,,,,,4.5,81.0,47.0,128.0,12.5,,
2015,123,4,WR,23.0,24.0,1.6,,,,,,,,,,,,,,,,,,148.0,2022.0,13.7,16.0,87.9,,,,,,,
2004,165,5,LB,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,241,7,DL,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,29.0,14.0,43.0,14.5,,
2006,246,7,RB,23.0,22.0,,,,,,,,,,,314.0,1774.0,5.6,9.0,32.0,363.0,11.3,2.0,,,,,,,,,,,,
2000,133,5,DB,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
2000,141,5,TE,23.0,23.0,,,,,,,,,,,,,,,,,,,35.0,473.0,13.5,6.0,20.6,,,,,,,
2011,7,1,DL,23.0,21.0,19.3,,,,,,,,,,,,,,,,,,,,,,,14.5,52.0,27.0,79.0,23.0,,
2013,37,2,RB,23.0,21.0,11.02,,,,,,,,,,423.0,2481.0,5.9,25.0,92.0,852.0,9.3,6.0,,,,,,,,,,,,
2000,195,6,DB,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
2022,134,4,OL,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,95,3,RB,23.0,23.0,,,,,,,,,,,61.0,289.0,4.7,3.0,26.0,226.0,8.7,1.0,,,,,,,,,,,,
2019,75,3,TE,23.0,23.0,1.145454545454546,,,,,,,,,,,,,,,,,,49.0,837.0,17.1,10.0,36.4,,,,,,,
2007,154,5,LB,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,42.0,17.0,59.0,10.0,,
2003,190,6,LB,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,176,6,DL,23.0,23.0,-2.4547619047619045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,225,7,QB,23.0,25.0,,310.0,529.0,58.6,3831.0,37.0,18.0,7.2,7.11,166.6,,,,,,,,,,,,,,,,,,,,
2012,97,4,RB,23.0,21.0,19.37142857142857,,,,,,,,,,335.0,1918.0,5.7,15.0,28.0,181.0,6.5,1.0,,,,,,,,,,,,
2020,124,4,RB,23.0,22.0,-2.4,,,,,,,,,,245.0,1648.0,6.7,12.0,24.0,199.0,8.3,1.0,,,,,,,,,,,,
2005,142,5,RB,23.0,23.0,,,,,,,,,,,253.0,1254.0,5.0,12.0,36.0,281.0,7.8,2.0,,,,,,,,,,,,
2006,20,1,DL,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,27.0,38.0,65.0,17.0,,
2006,18,1,LB,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,33.0,16.0,49.0,10.5,,
2005,225,7,WR,23.0,23.0,,,,,,,,,,,,,,,,,,,156.0,1885.0,12.1,16.0,82.0,,,,,,,
2002,245,7,LB,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,178,6,LB,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,60.0,39.0,99.0,14.5,,
2002,260,7,LB,23.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,257,7,RB,23.0,22.0,,,,,,,,,,,112.0,570.0,5.1,7.0,20.0,186.0,9.3,0.0,,,,,,,,,,,,
2004,233,7,DB,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
2022,57,2,OL,23.0,23.0,-4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,17,1,OL,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,117,4,OL,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,125,4,RB,23.0,23.0,,,,,,,,,,,70.0,323.0,4.6,3.0,18.0,125.0,6.9,0.0,,,,,,,,,,,,
2006,219,7,DL,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,30.0,22.0,52.0,12.0,,
2006,218,7,WR,23.0,23.0,,,,,,,,,,,,,,,,,,,101.0,1720.0,17.0,15.0,74.8,,,,,,,
2003,2,1,WR,23.0,22.0,,,,,,,,,,,,,,,,,,,125.0,2551.0,20.4,25.0,110.9,,,,,,,
2008,195,6,OL,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,141,5,DL,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,101,4,TE,23.0,22.0,4.345454545454545,,,,,,,,,,,,,,,,,,28.0,404.0,14.4,5.0,17.6,,,,,,,
2007,165,5,DB,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
2021,236,7,OL,23.0,22.0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,167,5,DB,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
2000,228,7,TE,23.0,23.0,,,,,,,,,,,,,,,,,,,7.0,65.0,9.3,2.0,2.8,,,,,,,
2002,131,4,DB,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
2007,134,4,LB,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,15.5,69.0,45.0,114.0,38.0,,
2002,156,5,DL,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,135,5,DL,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,35.0,13.0,48.0,17.0,,
